rep,id,r,g,b,nm,power
0,1,0,0,0,416.0,6.318e-28
0,1,0,0,0,420.0,4.311e-07
0,1,0,0,0,424.0,7.378e-07
0,1,0,0,0,428.0,1.653e-06
0,1,0,0,0,432.0,3.684e-06
0,1,0,0,0,436.0,7.378e-06
0,1,0,0,0,440.0,1.307e-05
0,1,0,0,0,444.0,1.903e-05
0,1,0,0,0,448.0,2.058e-05
0,1,0,0,0,452.0,1.683e-05
0,1,0,0,0,456.0,1.15e-05
0,1,0,0,0,460.0,8.539e-06
0,1,0,0,0,464.0,6.224e-06
0,1,0,0,0,468.0,4.318e-06
0,1,0,0,0,472.0,2.988e-06
0,1,0,0,0,476.0,2.57e-06
0,1,0,0,0,480.0,2.333e-06
0,1,0,0,0,484.0,1.985e-06
0,1,0,0,0,488.0,1.935e-06
0,1,0,0,0,492.0,1.895e-06
0,1,0,0,0,496.0,2.076e-06
0,1,0,0,0,500.0,2.117e-06
0,1,0,0,0,504.0,2.32e-06
0,1,0,0,0,508.0,2.526e-06
0,1,0,0,0,512.0,2.91e-06
0,1,0,0,0,516.0,3.306e-06
0,1,0,0,0,520.0,3.498e-06
0,1,0,0,0,524.0,3.624e-06
0,1,0,0,0,528.0,3.939e-06
0,1,0,0,0,532.0,4.069e-06
0,1,0,0,0,536.0,4.141e-06
0,1,0,0,0,540.0,3.988e-06
0,1,0,0,0,544.0,4.155e-06
0,1,0,0,0,548.0,3.983e-06
0,1,0,0,0,552.0,3.964e-06
0,1,0,0,0,556.0,3.744e-06
0,1,0,0,0,560.0,3.589e-06
0,1,0,0,0,564.0,3.475e-06
0,1,0,0,0,568.0,3.195e-06
0,1,0,0,0,572.0,2.661e-06
0,1,0,0,0,576.0,2.507e-06
0,1,0,0,0,580.0,2.411e-06
0,1,0,0,0,584.0,2.439e-06
0,1,0,0,0,588.0,2.652e-06
0,1,0,0,0,592.0,2.843e-06
0,1,0,0,0,596.0,2.873e-06
0,1,0,0,0,600.0,2.887e-06
0,1,0,0,0,604.0,2.92e-06
0,1,0,0,0,608.0,2.943e-06
0,1,0,0,0,612.0,2.522e-06
0,1,0,0,0,616.0,2.263e-06
0,1,0,0,0,620.0,2.218e-06
0,1,0,0,0,624.0,2.135e-06
0,1,0,0,0,628.0,2.02e-06
0,1,0,0,0,632.0,2.112e-06
0,1,0,0,0,636.0,1.814e-06
0,1,0,0,0,640.0,1.977e-06
0,1,0,0,0,644.0,2.219e-06
0,1,0,0,0,648.0,1.656e-06
0,1,0,0,0,652.0,1.786e-06
0,1,0,0,0,656.0,1.626e-06
0,1,0,0,0,660.0,1.595e-06
0,1,0,0,0,664.0,1.66e-06
0,1,0,0,0,668.0,1.495e-06
0,1,0,0,0,672.0,1.144e-06
0,1,0,0,0,676.0,1.229e-06
0,1,0,0,0,680.0,8.514e-07
0,1,0,0,0,684.0,9.469e-07
0,1,0,0,0,688.0,7.021e-07
0,1,0,0,0,692.0,5.688e-07
0,1,0,0,0,696.0,1.61e-07
0,1,0,0,0,700.0,4.202e-07
0,1,0,0,0,704.0,5.317e-07
0,1,0,0,0,708.0,2.517e-07
0,1,0,0,0,712.0,5.063e-07
0,1,0,0,0,716.0,5.034e-07
0,1,0,0,0,720.0,7.525e-07
0,1,0,0,0,724.0,2.767e-07
0,1,0,0,0,728.0,2.096e-27
0,1,0,0,0,732.0,1.569e-06
0,1,0,0,0,736.0,1.582e-07
0,1,0,0,0,740.0,5.895e-07
0,1,0,0,0,744.0,5.413e-07
0,1,0,0,0,748.0,4.283e-07
0,1,0,0,0,752.0,1.771e-06
0,1,0,0,0,756.0,3.537e-06
0,1,0,0,0,760.0,4.168e-06
0,1,0,0,0,764.0,5.362e-06
0,1,0,0,0,768.0,6.449e-06
0,1,0,0,0,772.0,8.487e-06
0,1,0,0,0,776.0,9.223e-06
0,1,0,0,0,780.0,1.282e-05
0,2,163,165,159,384.0,7.85e-27
0,2,163,165,159,388.0,7.515e-27
0,2,163,165,159,392.0,7.055e-27
0,2,163,165,159,396.0,7.543e-08
0,2,163,165,159,400.0,1.416e-06
0,2,163,165,159,404.0,1.095e-06
0,2,163,165,159,408.0,4.773e-06
0,2,163,165,159,412.0,1.607e-05
0,2,163,165,159,416.0,4.42e-05
0,2,163,165,159,420.0,0.0001091
0,2,163,165,159,424.0,0.0002642
0,2,163,165,159,428.0,0.0005613
0,2,163,165,159,432.0,0.00112
0,2,163,165,159,436.0,0.002206
0,2,163,165,159,440.0,0.004067
0,2,163,165,159,444.0,0.006209
0,2,163,165,159,448.0,0.007078
0,2,163,165,159,452.0,0.006009
0,2,163,165,159,456.0,0.004278
0,2,163,165,159,460.0,0.003217
0,2,163,165,159,464.0,0.002391
0,2,163,165,159,468.0,0.001675
0,2,163,165,159,472.0,0.001197
0,2,163,165,159,476.0,0.0009689
0,2,163,165,159,480.0,0.0008518
0,2,163,165,159,484.0,0.0007325
0,2,163,165,159,488.0,0.0006734
0,2,163,165,159,492.0,0.0006767
0,2,163,165,159,496.0,0.0007315
0,2,163,165,159,500.0,0.0008197
0,2,163,165,159,504.0,0.0009437
0,2,163,165,159,508.0,0.001098
0,2,163,165,159,512.0,0.001263
0,2,163,165,159,516.0,0.001449
0,2,163,165,159,520.0,0.001648
0,2,163,165,159,524.0,0.001825
0,2,163,165,159,528.0,0.001982
0,2,163,165,159,532.0,0.002114
0,2,163,165,159,536.0,0.00217
0,2,163,165,159,540.0,0.00215
0,2,163,165,159,544.0,0.002152
0,2,163,165,159,548.0,0.002176
0,2,163,165,159,552.0,0.002159
0,2,163,165,159,556.0,0.00209
0,2,163,165,159,560.0,0.002026
0,2,163,165,159,564.0,0.001958
0,2,163,165,159,568.0,0.001833
0,2,163,165,159,572.0,0.001609
0,2,163,165,159,576.0,0.001416
0,2,163,165,159,580.0,0.001329
0,2,163,165,159,584.0,0.001338
0,2,163,165,159,588.0,0.001415
0,2,163,165,159,592.0,0.00151
0,2,163,165,159,596.0,0.001565
0,2,163,165,159,600.0,0.001604
0,2,163,165,159,604.0,0.001592
0,2,163,165,159,608.0,0.001502
0,2,163,165,159,612.0,0.001364
0,2,163,165,159,616.0,0.001222
0,2,163,165,159,620.0,0.001083
0,2,163,165,159,624.0,0.000971
0,2,163,165,159,628.0,0.000878
0,2,163,165,159,632.0,0.0007989
0,2,163,165,159,636.0,0.0007259
0,2,163,165,159,640.0,0.000659
0,2,163,165,159,644.0,0.0005968
0,2,163,165,159,648.0,0.0005262
0,2,163,165,159,652.0,0.0004746
0,2,163,165,159,656.0,0.0004266
0,2,163,165,159,660.0,0.0003778
0,2,163,165,159,664.0,0.0003244
0,2,163,165,159,668.0,0.0002885
0,2,163,165,159,672.0,0.0002615
0,2,163,165,159,676.0,0.0002291
0,2,163,165,159,680.0,0.0001992
0,2,163,165,159,684.0,0.0001752
0,2,163,165,159,688.0,0.000157
0,2,163,165,159,692.0,0.0001425
0,2,163,165,159,696.0,0.0001294
0,2,163,165,159,700.0,0.0001149
0,2,163,165,159,704.0,0.0001003
0,2,163,165,159,708.0,9.217e-05
0,2,163,165,159,712.0,8.15e-05
0,2,163,165,159,716.0,7.847e-05
0,2,163,165,159,720.0,6.797e-05
0,2,163,165,159,724.0,5.622e-05
0,2,163,165,159,728.0,5.123e-05
0,2,163,165,159,732.0,4.108e-05
0,2,163,165,159,736.0,3.486e-05
0,2,163,165,159,740.0,2.321e-05
0,2,163,165,159,744.0,1.455e-05
0,2,163,165,159,748.0,1.153e-05
0,2,163,165,159,752.0,1.316e-05
0,2,163,165,159,756.0,2.426e-05
0,2,163,165,159,760.0,9.544e-06
0,2,163,165,159,764.0,1.257e-05
0,2,163,165,159,768.0,7.243e-06
0,2,163,165,159,772.0,3.441e-07
0,2,163,165,159,776.0,1.125e-06
0,2,163,165,159,780.0,6.598e-07
0,3,159,99,102,384.0,3.377e-27
0,3,159,99,102,388.0,3.232e-27
0,3,159,99,102,392.0,3.035e-27
0,3,159,99,102,396.0,2.857e-27
0,3,159,99,102,400.0,6.007e-07
0,3,159,99,102,404.0,2.258e-06
0,3,159,99,102,408.0,4.516e-06
0,3,159,99,102,412.0,9.361e-06
0,3,159,99,102,416.0,2.121e-05
0,3,159,99,102,420.0,5.14e-05
0,3,159,99,102,424.0,0.0001194
0,3,159,99,102,428.0,0.0002469
0,3,159,99,102,432.0,0.0004882
0,3,159,99,102,436.0,0.0009502
0,3,159,99,102,440.0,0.001739
0,3,159,99,102,444.0,0.002648
0,3,159,99,102,448.0,0.003014
0,3,159,99,102,452.0,0.00256
0,3,159,99,102,456.0,0.001818
0,3,159,99,102,460.0,0.001362
0,3,159,99,102,464.0,0.001013
0,3,159,99,102,468.0,0.0007087
0,3,159,99,102,472.0,0.000503
0,3,159,99,102,476.0,0.0003995
0,3,159,99,102,480.0,0.0003433
0,3,159,99,102,484.0,0.0002889
0,3,159,99,102,488.0,0.0002621
0,3,159,99,102,492.0,0.0002617
0,3,159,99,102,496.0,0.0002803
0,3,159,99,102,500.0,0.0003107
0,3,159,99,102,504.0,0.0003544
0,3,159,99,102,508.0,0.0004094
0,3,159,99,102,512.0,0.0004686
0,3,159,99,102,516.0,0.0005333
0,3,159,99,102,520.0,0.0006028
0,3,159,99,102,524.0,0.0006639
0,3,159,99,102,528.0,0.0007152
0,3,159,99,102,532.0,0.0007574
0,3,159,99,102,536.0,0.0007755
0,3,159,99,102,540.0,0.000766
0,3,159,99,102,544.0,0.0007647
0,3,159,99,102,548.0,0.0007724
0,3,159,99,102,552.0,0.0007676
0,3,159,99,102,556.0,0.0007431
0,3,159,99,102,560.0,0.0007199
0,3,159,99,102,564.0,0.0006955
0,3,159,99,102,568.0,0.0006509
0,3,159,99,102,572.0,0.0005783
0,3,159,99,102,576.0,0.0005394
0,3,159,99,102,580.0,0.0005823
0,3,159,99,102,584.0,0.0007102
0,3,159,99,102,588.0,0.0008918
0,3,159,99,102,592.0,0.001086
0,3,159,99,102,596.0,0.001203
0,3,159,99,102,600.0,0.001289
0,3,159,99,102,604.0,0.001324
0,3,159,99,102,608.0,0.001289
0,3,159,99,102,612.0,0.001206
0,3,159,99,102,616.0,0.001106
0,3,159,99,102,620.0,0.0009969
0,3,159,99,102,624.0,0.0009056
0,3,159,99,102,628.0,0.0008242
0,3,159,99,102,632.0,0.0007535
0,3,159,99,102,636.0,0.0006846
0,3,159,99,102,640.0,0.0006215
0,3,159,99,102,644.0,0.0005622
0,3,159,99,102,648.0,0.0004993
0,3,159,99,102,652.0,0.0004476
0,3,159,99,102,656.0,0.0004016
0,3,159,99,102,660.0,0.0003571
0,3,159,99,102,664.0,0.000307
0,3,159,99,102,668.0,0.0002718
0,3,159,99,102,672.0,0.0002466
0,3,159,99,102,676.0,0.0002181
0,3,159,99,102,680.0,0.0001923
0,3,159,99,102,684.0,0.0001661
0,3,159,99,102,688.0,0.0001518
0,3,159,99,102,692.0,0.0001367
0,3,159,99,102,696.0,0.0001228
0,3,159,99,102,700.0,0.0001096
0,3,159,99,102,704.0,9.747e-05
0,3,159,99,102,708.0,8.711e-05
0,3,159,99,102,712.0,8e-05
0,3,159,99,102,716.0,6.991e-05
0,3,159,99,102,720.0,5.999e-05
0,3,159,99,102,724.0,4.926e-05
0,3,159,99,102,728.0,4.467e-05
0,3,159,99,102,732.0,3.71e-05
0,3,159,99,102,736.0,3.128e-05
0,3,159,99,102,740.0,2.587e-05
0,3,159,99,102,744.0,2.632e-05
0,3,159,99,102,748.0,2.276e-05
0,3,159,99,102,752.0,2.607e-05
0,3,159,99,102,756.0,1.424e-05
0,3,159,99,102,760.0,1.332e-05
0,3,159,99,102,764.0,1.594e-05
0,3,159,99,102,768.0,1.635e-05
0,3,159,99,102,772.0,9.905e-06
0,3,159,99,102,776.0,1.2e-05
0,3,159,99,102,780.0,6.822e-06
0,4,135,109,74,384.0,1.346e-06
0,4,135,109,74,388.0,2.117e-06
0,4,135,109,74,392.0,2.025e-06
0,4,135,109,74,396.0,2.798e-06
0,4,135,109,74,400.0,3.552e-06
0,4,135,109,74,404.0,3.716e-06
0,4,135,109,74,408.0,5.39e-06
0,4,135,109,74,412.0,8.353e-06
0,4,135,109,74,416.0,1.443e-05
0,4,135,109,74,420.0,2.943e-05
0,4,135,109,74,424.0,6.281e-05
0,4,135,109,74,428.0,0.0001266
0,4,135,109,74,432.0,0.0002462
0,4,135,109,74,436.0,0.0004753
0,4,135,109,74,440.0,0.0008659
0,4,135,109,74,444.0,0.001316
0,4,135,109,74,448.0,0.001495
0,4,135,109,74,452.0,0.001266
0,4,135,109,74,456.0,0.0008963
0,4,135,109,74,460.0,0.0006693
0,4,135,109,74,464.0,0.0004995
0,4,135,109,74,468.0,0.0003555
0,4,135,109,74,472.0,0.0002684
0,4,135,109,74,476.0,0.0002437
0,4,135,109,74,480.0,0.0002434
0,4,135,109,74,484.0,0.0002315
0,4,135,109,74,488.0,0.0002247
0,4,135,109,74,492.0,0.000234
0,4,135,109,74,496.0,0.0002591
0,4,135,109,74,500.0,0.0002968
0,4,135,109,74,504.0,0.0003491
0,4,135,109,74,508.0,0.000415
0,4,135,109,74,512.0,0.0004885
0,4,135,109,74,516.0,0.0005719
0,4,135,109,74,520.0,0.0006615
0,4,135,109,74,524.0,0.0007438
0,4,135,109,74,528.0,0.0008179
0,4,135,109,74,532.0,0.0008829
0,4,135,109,74,536.0,0.000915
0,4,135,109,74,540.0,0.000913
0,4,135,109,74,544.0,0.0009182
0,4,135,109,74,548.0,0.0009311
0,4,135,109,74,552.0,0.0009279
0,4,135,109,74,556.0,0.0008995
0,4,135,109,74,560.0,0.0008717
0,4,135,109,74,564.0,0.000842
0,4,135,109,74,568.0,0.000789
0,4,135,109,74,572.0,0.0006962
0,4,135,109,74,576.0,0.0006267
0,4,135,109,74,580.0,0.0006234
0,4,135,109,74,584.0,0.0006855
0,4,135,109,74,588.0,0.0007895
0,4,135,109,74,592.0,0.0009043
0,4,135,109,74,596.0,0.0009733
0,4,135,109,74,600.0,0.001022
0,4,135,109,74,604.0,0.001037
0,4,135,109,74,608.0,0.0009978
0,4,135,109,74,612.0,0.0009221
0,4,135,109,74,616.0,0.0008393
0,4,135,109,74,620.0,0.000752
0,4,135,109,74,624.0,0.0006797
0,4,135,109,74,628.0,0.0006176
0,4,135,109,74,632.0,0.0005642
0,4,135,109,74,636.0,0.0005143
0,4,135,109,74,640.0,0.0004666
0,4,135,109,74,644.0,0.0004226
0,4,135,109,74,648.0,0.0003757
0,4,135,109,74,652.0,0.0003382
0,4,135,109,74,656.0,0.0003031
0,4,135,109,74,660.0,0.0002701
0,4,135,109,74,664.0,0.0002325
0,4,135,109,74,668.0,0.0002058
0,4,135,109,74,672.0,0.0001866
0,4,135,109,74,676.0,0.0001668
0,4,135,109,74,680.0,0.0001462
0,4,135,109,74,684.0,0.0001279
0,4,135,109,74,688.0,0.0001159
0,4,135,109,74,692.0,0.0001054
0,4,135,109,74,696.0,9.507e-05
0,4,135,109,74,700.0,8.377e-05
0,4,135,109,74,704.0,7.603e-05
0,4,135,109,74,708.0,6.905e-05
0,4,135,109,74,712.0,6.287e-05
0,4,135,109,74,716.0,5.662e-05
0,4,135,109,74,720.0,5.126e-05
0,4,135,109,74,724.0,4.332e-05
0,4,135,109,74,728.0,3.77e-05
0,4,135,109,74,732.0,3.405e-05
0,4,135,109,74,736.0,2.802e-05
0,4,135,109,74,740.0,2.75e-05
0,4,135,109,74,744.0,2.549e-05
0,4,135,109,74,748.0,2.522e-05
0,4,135,109,74,752.0,2.327e-05
0,4,135,109,74,756.0,2.384e-05
0,4,135,109,74,760.0,2.18e-05
0,4,135,109,74,764.0,2.092e-05
0,4,135,109,74,768.0,2.184e-05
0,4,135,109,74,772.0,2.245e-05
0,4,135,109,74,776.0,1.946e-05
0,4,135,109,74,780.0,2.349e-05
0,5,78,120,78,384.0,1.859e-27
0,5,78,120,78,388.0,1.27e-07
0,5,78,120,78,392.0,7.349e-07
0,5,78,120,78,396.0,1.608e-06
0,5,78,120,78,400.0,2.6e-06
0,5,78,120,78,404.0,3.256e-06
0,5,78,120,78,408.0,4.813e-06
0,5,78,120,78,412.0,7.592e-06
0,5,78,120,78,416.0,1.439e-05
0,5,78,120,78,420.0,2.945e-05
0,5,78,120,78,424.0,6.406e-05
0,5,78,120,78,428.0,0.0001321
0,5,78,120,78,432.0,0.0002616
0,5,78,120,78,436.0,0.0005112
0,5,78,120,78,440.0,0.0009387
0,5,78,120,78,444.0,0.001436
0,5,78,120,78,448.0,0.001641
0,5,78,120,78,452.0,0.001396
0,5,78,120,78,456.0,0.0009924
0,5,78,120,78,460.0,0.000743
0,5,78,120,78,464.0,0.0005558
0,5,78,120,78,468.0,0.0003972
0,5,78,120,78,472.0,0.0003039
0,5,78,120,78,476.0,0.0002805
0,5,78,120,78,480.0,0.0002859
0,5,78,120,78,484.0,0.0002753
0,5,78,120,78,488.0,0.0002684
0,5,78,120,78,492.0,0.0002807
0,5,78,120,78,496.0,0.0003119
0,5,78,120,78,500.0,0.0003582
0,5,78,120,78,504.0,0.0004215
0,5,78,120,78,508.0,0.0005019
0,5,78,120,78,512.0,0.0005929
0,5,78,120,78,516.0,0.0006952
0,5,78,120,78,520.0,0.0008049
0,5,78,120,78,524.0,0.000905
0,5,78,120,78,528.0,0.0009974
0,5,78,120,78,532.0,0.001078
0,5,78,120,78,536.0,0.001119
0,5,78,120,78,540.0,0.001116
0,5,78,120,78,544.0,0.001123
0,5,78,120,78,548.0,0.00114
0,5,78,120,78,552.0,0.001135
0,5,78,120,78,556.0,0.001101
0,5,78,120,78,560.0,0.001067
0,5,78,120,78,564.0,0.001031
0,5,78,120,78,568.0,0.0009644
0,5,78,120,78,572.0,0.0008436
0,5,78,120,78,576.0,0.0007265
0,5,78,120,78,580.0,0.0006421
0,5,78,120,78,584.0,0.0005832
0,5,78,120,78,588.0,0.0005427
0,5,78,120,78,592.0,0.0005089
0,5,78,120,78,596.0,0.0004853
0,5,78,120,78,600.0,0.0004675
0,5,78,120,78,604.0,0.0004418
0,5,78,120,78,608.0,0.0003968
0,5,78,120,78,612.0,0.0003421
0,5,78,120,78,616.0,0.000294
0,5,78,120,78,620.0,0.0002512
0,5,78,120,78,624.0,0.0002192
0,5,78,120,78,628.0,0.000196
0,5,78,120,78,632.0,0.0001776
0,5,78,120,78,636.0,0.0001609
0,5,78,120,78,640.0,0.0001461
0,5,78,120,78,644.0,0.0001329
0,5,78,120,78,648.0,0.000118
0,5,78,120,78,652.0,0.0001065
0,5,78,120,78,656.0,9.511e-05
0,5,78,120,78,660.0,8.398e-05
0,5,78,120,78,664.0,7.206e-05
0,5,78,120,78,668.0,6.33e-05
0,5,78,120,78,672.0,5.727e-05
0,5,78,120,78,676.0,5.003e-05
0,5,78,120,78,680.0,4.314e-05
0,5,78,120,78,684.0,3.781e-05
0,5,78,120,78,688.0,3.477e-05
0,5,78,120,78,692.0,3.091e-05
0,5,78,120,78,696.0,2.741e-05
0,5,78,120,78,700.0,2.57e-05
0,5,78,120,78,704.0,2.395e-05
0,5,78,120,78,708.0,2.337e-05
0,5,78,120,78,712.0,2.297e-05
0,5,78,120,78,716.0,2.13e-05
0,5,78,120,78,720.0,1.946e-05
0,5,78,120,78,724.0,1.711e-05
0,5,78,120,78,728.0,1.504e-05
0,5,78,120,78,732.0,1.153e-05
0,5,78,120,78,736.0,1.035e-05
0,5,78,120,78,740.0,1.042e-05
0,5,78,120,78,744.0,9.36e-06
0,5,78,120,78,748.0,1.081e-05
0,5,78,120,78,752.0,1.064e-05
0,5,78,120,78,756.0,1.099e-05
0,5,78,120,78,760.0,1.081e-05
0,5,78,120,78,764.0,1.372e-05
0,5,78,120,78,768.0,1.38e-05
0,5,78,120,78,772.0,1.664e-05
0,5,78,120,78,776.0,1.495e-05
0,5,78,120,78,780.0,2.223e-05
0,6,-1,-1,-1,-1.0,-1.0
0,7,68,117,135,384.0,5.816e-27
0,7,68,117,135,388.0,5.567e-27
0,7,68,117,135,392.0,5.227e-27
0,7,68,117,135,396.0,4.921e-27
0,7,68,117,135,400.0,5.282e-07
0,7,68,117,135,404.0,3.46e-06
0,7,68,117,135,408.0,7.44e-06
0,7,68,117,135,412.0,1.542e-05
0,7,68,117,135,416.0,3.437e-05
0,7,68,117,135,420.0,8.287e-05
0,7,68,117,135,424.0,0.0001954
0,7,68,117,135,428.0,0.0004113
0,7,68,117,135,432.0,0.0008231
0,7,68,117,135,436.0,0.00162
0,7,68,117,135,440.0,0.002986
0,7,68,117,135,444.0,0.004572
0,7,68,117,135,448.0,0.005235
0,7,68,117,135,452.0,0.00447
0,7,68,117,135,456.0,0.003191
0,7,68,117,135,460.0,0.002395
0,7,68,117,135,464.0,0.001782
0,7,68,117,135,468.0,0.001244
0,7,68,117,135,472.0,0.0008752
0,7,68,117,135,476.0,0.0006791
0,7,68,117,135,480.0,0.0005656
0,7,68,117,135,484.0,0.0004629
0,7,68,117,135,488.0,0.0004111
0,7,68,117,135,492.0,0.0004048
0,7,68,117,135,496.0,0.0004297
0,7,68,117,135,500.0,0.0004731
0,7,68,117,135,504.0,0.0005349
0,7,68,117,135,508.0,0.0006109
0,7,68,117,135,512.0,0.0006919
0,7,68,117,135,516.0,0.0007818
0,7,68,117,135,520.0,0.0008765
0,7,68,117,135,524.0,0.0009583
0,7,68,117,135,528.0,0.001026
0,7,68,117,135,532.0,0.001079
0,7,68,117,135,536.0,0.001099
0,7,68,117,135,540.0,0.001082
0,7,68,117,135,544.0,0.001078
0,7,68,117,135,548.0,0.001087
0,7,68,117,135,552.0,0.001079
0,7,68,117,135,556.0,0.001044
0,7,68,117,135,560.0,0.001009
0,7,68,117,135,564.0,0.0009737
0,7,68,117,135,568.0,0.0009098
0,7,68,117,135,572.0,0.0007926
0,7,68,117,135,576.0,0.0006797
0,7,68,117,135,580.0,0.000594
0,7,68,117,135,584.0,0.0005296
0,7,68,117,135,588.0,0.0004817
0,7,68,117,135,592.0,0.000438
0,7,68,117,135,596.0,0.0004081
0,7,68,117,135,600.0,0.0003861
0,7,68,117,135,604.0,0.0003589
0,7,68,117,135,608.0,0.0003176
0,7,68,117,135,612.0,0.0002661
0,7,68,117,135,616.0,0.0002242
0,7,68,117,135,620.0,0.0001885
0,7,68,117,135,624.0,0.0001635
0,7,68,117,135,628.0,0.0001437
0,7,68,117,135,632.0,0.0001291
0,7,68,117,135,636.0,0.0001173
0,7,68,117,135,640.0,0.0001046
0,7,68,117,135,644.0,9.28e-05
0,7,68,117,135,648.0,8.299e-05
0,7,68,117,135,652.0,7.589e-05
0,7,68,117,135,656.0,6.58e-05
0,7,68,117,135,660.0,5.823e-05
0,7,68,117,135,664.0,4.703e-05
0,7,68,117,135,668.0,4.081e-05
0,7,68,117,135,672.0,3.605e-05
0,7,68,117,135,676.0,2.971e-05
0,7,68,117,135,680.0,2.44e-05
0,7,68,117,135,684.0,1.897e-05
0,7,68,117,135,688.0,1.505e-05
0,7,68,117,135,692.0,1.306e-05
0,7,68,117,135,696.0,1.177e-05
0,7,68,117,135,700.0,5.298e-06
0,7,68,117,135,704.0,9.966e-06
0,7,68,117,135,708.0,7.76e-06
0,7,68,117,135,712.0,7.516e-06
0,7,68,117,135,716.0,1.864e-06
0,7,68,117,135,720.0,3.325e-06
0,7,68,117,135,724.0,3.677e-06
0,7,68,117,135,728.0,3.127e-07
0,7,68,117,135,732.0,6.355e-08
0,7,68,117,135,736.0,1.33e-06
0,7,68,117,135,740.0,1.36e-26
0,7,68,117,135,744.0,2.611e-06
