rep,id,r,g,b,X,Y,Z
1,60,205,84,156,0.19579251766333589,0.11584880104634504,0.13475572999541757
1,61,91,253,74,0.1524038223292564,0.37647480293889857,0.04419753669286481
1,62,98,123,29,0.05254234126191091,0.07714712136216594,0.007398617664573558
1,63,243,209,201,0.3374004582645669,0.3183627702449991,0.239715770258552
1,64,154,5,112,0.0989652270710548,0.050442762243234546,0.06586933067826055
1,65,12,172,166,0.07550770923089659,0.14834338722828716,0.16696967229196596
1,66,15,39,122,0.016147307901102678,0.012009529001091071,0.08232165764026973
1,67,153,143,171,0.13231384507060073,0.1296377458525772,0.17265268625388333
1,68,246,88,22,0.2938810700960001,0.16827834545385553,0.002858753709113083
1,69,97,241,192,0.161705593487193,0.3249047350170181,0.2288900395806442
1,70,88,119,150,0.06195164480725398,0.07400282918522279,0.13028526267399235
1,71,206,221,64,0.25187611063027443,0.3258511181622063,0.030025050983123972
1,72,160,9,249,0.14801008240210112,0.07550555404316549,0.4134418045789303
1,73,55,160,45,0.051936956985660636,0.1245449840457446,0.016024315977018762
1,74,32,72,236,0.070035372397742,0.046299302138386504,0.37228613277930306
1,75,182,224,58,0.21151116108903442,0.31711168831583714,0.028444950399901758
1,76,216,54,128,0.21407184037519217,0.11449351141182265,0.08410540920960098
1,77,79,159,87,0.06418586057653178,0.12601687333109723,0.04511788563358876
1,78,119,26,1,0.050088188783597755,0.026834395798425895,0.0004733100735366728
1,79,225,176,214,0.27829414023643034,0.23387021546067502,0.2807990051068019
1,80,143,103,108,0.0938270732839603,0.07808922125473884,0.06216843637142757
1,81,25,206,186,0.10787065678974732,0.22069625204388885,0.2153917947126099
1,82,21,105,52,0.019444431813602562,0.046672065508448,0.015338762896254774
1,83,130,192,226,0.15154323952454593,0.20051509211530433,0.32901146415102167
1,84,236,24,88,0.2623831805389287,0.13409260897909406,0.036759804587453794
1,85,122,190,142,0.11983550240699443,0.19659363855359224,0.11646708810900404
1,86,67,56,215,0.0633968954587259,0.03848214061261303,0.3001858154047559
1,87,212,145,15,0.2199212612353223,0.1798734892586159,0.005924671590593927
1,88,187,70,180,0.16506450563756114,0.09393911043486136,0.1914608286312942
1,89,45,238,98,0.12265883261125918,0.3204422253220997,0.0635732622331045
1,90,59,7,162,0.03539179466808718,0.01824861459250566,0.15669270014149972
1,91,173,174,116,0.16489534481390064,0.190988860358914,0.07404686645223506
1,92,194,121,206,0.19341009778698728,0.1343884108339368,0.26203547379237085
1,93,85,207,24,0.09858833926897863,0.23195784662654703,0.015720887726056083
1,94,108,86,78,0.05166239565022319,0.047945665415516155,0.031741394062248074
1,95,250,255,152,0.38828456970471087,0.4649167011951973,0.12845083672242694
1,96,148,41,35,0.08398333835065017,0.04633689666236866,0.005676743663186764
1,97,3,129,243,0.08779756045506666,0.09116730614624749,0.3966049466875707
1,98,6,94,134,0.029626025111571176,0.04255929294344452,0.10216523391249688
1,99,147,246,81,0.18803012848960007,0.3667281302296938,0.04752505834154344
1,100,253,32,234,0.32467859217866707,0.1664325497247848,0.34090352542391356
1,101,108,137,60,0.06712077021766648,0.09858853716041238,0.020766500371717348
1,102,82,16,106,0.030576335881692417,0.01602779889643817,0.06019055306673949
1,103,196,165,188,0.2090077301731303,0.19051284351930406,0.2108938708045298
1,104,169,113,7,0.1271729409481063,0.10353661611984812,0.0033032974779067803
1,105,60,216,207,0.12902062769859524,0.24561345796605413,0.2728744245130496
1,106,42,48,16,0.00769611905834997,0.010246058385334975,0.0017054608039796329
1,107,187,153,198,0.190744090606473,0.16574857666108236,0.23972578760303295
1,108,210,78,125,0.20184268591646629,0.11643977094015019,0.08015243454170545
1,109,68,231,169,0.13312738970611318,0.29252485885096724,0.1736240720433595
1,110,125,98,251,0.1191366669055164,0.0808090296958719,0.4208995510560271
1,111,235,199,42,0.30323568713021815,0.29983539393162567,0.017299954562406943
1,112,133,31,144,0.07865010838035806,0.04177750980860666,0.11666698904414231
1,113,20,182,70,0.06324799009278133,0.16745577588152694,0.031992692137001684
1,114,30,17,200,0.04593262420101485,0.02399954078749559,0.2567633831010936
1,115,136,184,30,0.11849871478705581,0.19202472487056646,0.013189737539761257
1,116,229,111,164,0.2573619691905925,0.16072849765274672,0.1488203168182361
1,117,112,198,114,0.11321468942313348,0.21218413596883803,0.07527326505957596
1,118,73,64,37,0.02173544234028034,0.022335768635428035,0.0071514479628087355
1,119,223,233,241,0.3147046506905196,0.3525534081530811,0.36556553839931927
1,120,177,62,72,0.13095381088631552,0.0754611417313821,0.024447810718486906
1,121,40,150,158,0.06153764016863768,0.1089883837137831,0.14816147978339483
1,122,50,127,94,0.0380121377755669,0.07366323607745741,0.04958622677773465
1,123,167,214,136,0.18646743434015067,0.2751185324861846,0.10547803905557286
1,124,201,2,50,0.17585291947222068,0.08921775559669178,0.010655271364559264
1,125,95,168,228,0.115841356845128,0.14744631722537185,0.3383066970104012
1,126,102,46,178,0.06379195559039487,0.03678830546445434,0.19255504431617268
1,127,239,135,100,0.2848679805989824,0.19680365563078403,0.04979461086608714
1,128,158,81,221,0.13665505005822373,0.08292859662257086,0.3132580450313441
1,129,8,248,9,0.12928397359641286,0.3661404612343143,0.02265633143021871
1,130,10,27,180,0.03545170891679736,0.01953449876131403,0.20116130964381945
1,131,159,179,100,0.14679637020581818,0.19215553597377344,0.05685331005671777
1,132,241,100,217,0.29439478092702615,0.1698649633642322,0.2871365414413282
1,133,104,205,15,0.10745763590396626,0.2307837816401672,0.013898719380293734
1,134,94,75,89,0.04120846122673773,0.036325644309969006,0.04277188852910908
1,135,200,225,143,0.24823561359010932,0.3263927466012786,0.11589594854688727
1,136,165,53,53,0.10976197082759988,0.06233137342648802,0.012882604447785042
1,137,48,156,227,0.09366220636625514,0.1227677254065681,0.337875790110646
1,138,38,116,35,0.02467099733790726,0.058246723664456185,0.008982027783424457
1,139,175,220,245,0.22551511721782502,0.2832407870335189,0.38792996216975517
1,140,221,10,79,0.22281979377041602,0.11320638573446365,0.028521233546437652
1,141,72,163,153,0.07593629386986743,0.13268925145110436,0.13772760699639966
1,142,113,38,207,0.08237474615947044,0.044338025249643594,0.27378013382852245
1,143,231,140,26,0.26454667395696685,0.1946428817565895,0.0067085111648657585
1,144,137,91,163,0.09518153945134321,0.06979303123284569,0.15513468388477789
1,145,32,242,117,0.1284113357186928,0.3334478608108,0.0846841308645463
1,146,18,85,251,0.0806457930610622,0.05672305843772033,0.4266817090375388
1,147,132,252,45,0.1777254737376535,0.38376870419994463,0.028924371620601026
1,148,233,44,151,0.2589409269310146,0.13481764437028862,0.12252458623723335
1,149,124,130,65,0.07775150413678288,0.09532708087124199,0.023148006480743367
2,0,0,0,0,0.00019248642243131217,0.00021299983500803105,0.00041650739154871363
2,1,255,255,255,0.406537620434501,0.4437537873221742,0.4043248877532863
2,2,11,115,212,0.06638538561005666,0.07051482237903166,0.2919982192794095
