rep,id,r,g,b,x,y,z
1,51,140,236,176,0.178066833009521,0.31591173622639,0.182028269606816
1,52,225,58,10,0.228640855848465,0.123097313810293,0.000956545841688
1,53,116,147,220,0.111050256638528,0.117713448138477,0.305178892874456
1,54,77,22,138,0.034467691503801,0.018574956336563,0.105342766413363
1,55,219,188,92,0.252911803198535,0.252457645302319,0.046222480816767
1,56,181,107,229,0.170431950741936,0.11111080784076,0.328329513450456
1,57,36,194,49,0.07176159211685,0.192586942803737,0.021205247693333
1,58,54,43,240,0.071054652630216,0.039136322904501,0.378120221177028
1,59,163,131,38,0.122153734755709,0.116719022784901,0.010023620007336
1,60,205,84,156,0.192084698846334,0.113380679609994,0.131945143088024
1,61,91,253,74,0.150719892591763,0.372096772691105,0.04353527015448
1,62,98,123,29,0.051907560116905,0.076275936351014,0.007259526345417
1,63,243,209,201,0.328056574128579,0.309887546255883,0.233037155419472
1,64,154,5,112,0.097351328041152,0.049590125844601,0.064664304577232
1,65,12,172,166,0.074272407613215,0.146414664462566,0.163148459754341
1,66,15,39,122,0.015956316461427,0.011873869797655,0.080864601812061
1,67,153,143,171,0.12918126262048,0.126816024926497,0.168725486881474
1,68,246,88,22,0.288404213872574,0.165010157095631,0.002598954644345
1,69,97,241,192,0.158411737556613,0.318948597564295,0.223225686254805
1,70,88,119,150,0.060728236443097,0.072678413373541,0.127623016212635
1,71,206,221,64,0.247610808265866,0.320842946993243,0.029584249952673
1,72,160,9,249,0.1434962965561,0.073482151753631,0.403061726407612
1,73,55,160,45,0.051360602080347,0.123395835919478,0.015643325638991
1,74,32,72,236,0.068540530034552,0.045271083296052,0.363762938063685
1,75,182,224,58,0.208170797833815,0.312666320624491,0.027509710091843
1,76,216,54,128,0.210147284567211,0.112340509658064,0.082177276367397
1,77,79,159,87,0.063280625830402,0.124591481767488,0.044383331563436
1,78,119,26,1,0.049530148740049,0.02654784447475,0.000644280432286
1,79,225,176,214,0.270470233836713,0.22757624794265,0.2728240314011
1,80,143,103,108,0.092227952499671,0.076828848196077,0.060824130077088
1,81,25,206,186,0.106038509898291,0.21720764335412,0.21068742737734
1,82,21,105,52,0.019353764053228,0.046411864418899,0.015141273189401
1,83,130,192,226,0.147542617741688,0.195434868868841,0.321888272557459
1,84,236,24,88,0.257955351721217,0.131684812562614,0.035598206406782
1,85,122,190,142,0.117490960120372,0.193585157776781,0.113771254233327
1,86,67,56,215,0.062556411881846,0.037750838772533,0.294835932782209
1,87,212,145,15,0.21643767435874,0.177019865629359,0.0056145685887
1,88,187,70,180,0.16178608232816,0.091961571510091,0.187358392658943
1,89,45,238,98,0.121277490476429,0.3171239512437,0.062031280977133
1,90,59,7,162,0.034820845645106,0.018060918415796,0.154289355948987
1,91,173,174,116,0.162041194537667,0.187972034411136,0.072317013173774
1,92,194,121,206,0.188582528359109,0.130859627530633,0.256187399019401
1,93,85,207,24,0.097580732602241,0.229713661592269,0.015459979001821
1,94,108,86,78,0.051044638409465,0.047410146355042,0.031222842983226
1,95,250,255,152,0.378647916181831,0.454323186678642,0.125024591371266
1,96,148,41,35,0.082965100057394,0.045746359065524,0.0057833985441
1,97,3,129,243,0.086216570735599,0.089189509305307,0.388376084917071
1,98,6,94,134,0.029208066093686,0.042178527295007,0.100391570382532
1,99,147,246,81,0.185071785154281,0.362010681033573,0.046612481093084
1,100,253,32,234,0.315651272548831,0.161583450554065,0.332414129795268
1,101,108,137,60,0.066329821248099,0.097546981169316,0.020489693223151
1,102,82,16,106,0.030192146644756,0.015844330443572,0.059221017727625
1,103,196,165,188,0.204104590499355,0.186109212973614,0.206178216117549
1,104,169,113,7,0.125682801957624,0.102219003989176,0.003509261323875
1,105,60,216,207,0.12667238156507,0.241307343015624,0.266963491766685
1,106,42,48,16,0.007724044183643,0.01025336020574,0.001818328083466
1,107,187,153,198,0.186268084651294,0.161869818549162,0.23410909206696
1,108,210,78,125,0.198679302730988,0.11445712830679,0.078429860524909
1,109,68,231,169,0.130937038127764,0.28845131551143,0.169177060266546
1,110,125,98,251,0.11596245024874,0.078515685945095,0.411169528254136
1,111,235,199,42,0.298002062314922,0.294769952064742,0.016922975019528
1,112,133,31,144,0.077441822716409,0.041112004708151,0.114877165806484
1,113,20,182,70,0.062830970558884,0.166314282998525,0.031492765639413
1,114,30,17,200,0.04493106987489,0.023375834364493,0.252755842607909
1,115,136,184,30,0.116943592521635,0.190039428175719,0.012993079228194
1,116,229,111,164,0.252315742537227,0.157129969171368,0.145630630277923
1,117,112,198,114,0.111610362512539,0.209597366741991,0.073660764106296
1,118,73,64,37,0.021590243474025,0.02221165519771,0.007120950341182
1,119,223,233,241,0.3051547030765,0.342382265113581,0.354800915440704
1,120,177,62,72,0.129322291553815,0.074424599654859,0.024072010332533
1,121,40,150,158,0.060798699635129,0.107584914101375,0.145580662016697
1,122,50,127,94,0.0376574889577,0.07300138410264,0.048848906030087
1,123,167,214,136,0.182786206382486,0.270642797983451,0.103011444436021
1,124,201,2,50,0.173952928149366,0.088309346905384,0.010565875017073
1,125,95,168,228,0.112960183274802,0.143765499354241,0.331561621275352
1,126,102,46,178,0.062699095972759,0.036135968791516,0.189302951491142
1,127,239,135,100,0.280318281242198,0.193360854615859,0.048353476214079
1,128,158,81,221,0.133284175250361,0.080875150391439,0.306889696565456
1,129,8,248,9,0.128209496533084,0.363255034326097,0.022604585144671
1,130,10,27,180,0.034874099111776,0.019276543306372,0.198004630422093
1,131,159,179,100,0.144497489884152,0.189556241110546,0.055575481921003
1,132,241,100,217,0.287147417048387,0.165357467938499,0.280798934582876
1,133,104,205,15,0.106230575713071,0.228707716750245,0.013936632778277
1,134,94,75,89,0.040712087578,0.035989645859309,0.042050673306006
1,135,200,225,143,0.243275848635167,0.320384678759453,0.113028048816833
1,136,165,53,53,0.108520228108673,0.061577103112728,0.012701016110399
1,137,48,156,227,0.091786059181018,0.120140534657747,0.331025996219333
1,138,38,116,35,0.02450479427393,0.057983914545262,0.008939352789804
1,139,175,220,245,0.218735486253488,0.275547689196137,0.377707732140351
1,140,221,10,79,0.219884478253566,0.11167964509652,0.02802983229341
1,141,72,163,153,0.074662998846459,0.130856666346061,0.135258701312804
1,142,113,38,207,0.080619747346476,0.043418917629468,0.269153346304276
1,143,231,140,26,0.260709578712157,0.191434263364462,0.006844046995582
1,144,137,91,163,0.093394283448669,0.06847984897959,0.152308258704023
1,145,32,242,117,0.12675895969718,0.32968793466435,0.083167808451429
1,146,18,85,251,0.078419370372383,0.055239368767386,0.417009322921231
1,147,132,252,45,0.175455835512493,0.379482929763586,0.028144702255206
1,148,233,44,151,0.25458539788698,0.132406395590917,0.119750782251358
1,149,124,130,65,0.076963375305623,0.094391013754045,0.022906998731328
2,0,0,0,0,0.000301049037416,0.000308121998435,0.000592416039375
2,1,255,255,255,0.390931928026656,0.428489411428598,0.389815608095162
2,2,11,115,212,0.064860257515376,0.069276140947818,0.286053278855134
2,3,157,218,2,0.170465894326374,0.28750951392549,0.015651984509594
2,4,242,14,183,0.282511326135841,0.143726617361665,0.188288569011302
2,5,101,163,110,0.080692779012244,0.136620836716434,0.066957678407902
2,6,92,34,56,0.030661136716114,0.01827108079901,0.014795424909757
2,7,202,139,237,0.215817588506802,0.156158332504391,0.351262774417431
2,8,164,93,84,0.115452256794176,0.082400471440319,0.035990845001937
2,9,51,244,130,0.133633156669422,0.3345962509387,0.10003096840897
2,10,36,29,67,0.007916972415424,0.006115919187914,0.021888102435549
2,11,178,180,147,0.176704999473561,0.201068594727255,0.119392768597522
2,12,220,100,46,0.221994326923736,0.138704458893307,0.010108924482496
2,13,75,202,248,0.13487305072286,0.204020959694644,0.397774544011702
2,14,115,76,174,0.073671008381869,0.05083677082795,0.178969923169138
2,15,229,229,120,0.305669586148941,0.359151030778154,0.077893043379032
2,16,139,50,194,0.099298623066133,0.055152168444188,0.229223258400065
2,17,29,155,21,0.04256201328916,0.114385456287772,0.008728563839719
2,18,17,60,154,0.027992749844543,0.023281428551628,0.137585476585221
2,19,134,149,76,0.096582907288222,0.125789831299696,0.032071137605418
2,20,232,66,246,0.267342069625003,0.142092387644754,0.377287199502026
2,21,126,235,32,0.15153716229272,0.321853984058724,0.021920609275784
2,22,71,109,118,0.041644166799934,0.057340197009686,0.075607711461518
2,23,208,196,160,0.239147238357799,0.253759446131456,0.141715335909912
2,24,191,19,27,0.151467251367772,0.077235197253044,0.002995921631685
2,25,41,186,203,0.098274915775007,0.171408340657497,0.258135770313886
2,26,63,83,12,0.020748625024015,0.031844844851145,0.002557227743467
2,27,169,250,218,0.231685568719991,0.363269127984067,0.291183904124259
2,28,198,44,96,0.168462218010943,0.089189200207976,0.044981240402361
2,29,81,133,182,0.072344067706639,0.089490833661767,0.199700791480531
2,30,104,4,223,0.082191907073431,0.042053098460805,0.320859968710688
2,31,254,169,55,0.334072063689832,0.261159731827302,0.017398114529697
2,32,144,125,140,0.105433423571051,0.099520616304527,0.107605252740387
2,33,7,212,90,0.091551936188856,0.242684893349645,0.052433660133479
2,34,2,11,40,0.001553266853172,0.001144846043795,0.007650298922162
2,35,151,162,254,0.161395205280862,0.152921646870656,0.415760760431167
2,36,249,117,69,0.302732291206919,0.189176447024266,0.021178080314726
2,37,112,219,146,0.134750139250002,0.262408564368285,0.122831798939739
2,38,86,90,196,0.067336956271021,0.054245895751753,0.237466004728082
2,39,192,243,19,0.242752460857481,0.379739425354935,0.020177482607197
2,40,173,37,168,0.13492992233244,0.070924545628728,0.161238850470233
2,41,56,141,126,0.051447763586939,0.093711134666576,0.088209475487443
2,42,46,101,189,0.053521947876303,0.054375826181557,0.219379754133466
2,43,183,204,105,0.19569983661042,0.257305844297952,0.061586662483971
2,44,213,28,210,0.216797819912535,0.111108866480333,0.267191141869267
2,45,64,178,4,0.065848302744061,0.160902667272568,0.009901777743815
