output_id,base_color_id,description,target_order,level_rank,level_index,offset_steps,offset_L,grey_L,grey_u,grey_v,delta_L,delta_U,delta_V,target_L,target_u,target_v,target_X,target_Y,target_Z,pred_r_float,pred_g_float,pred_b_float,pred_r_int,pred_g_int,pred_b_int,in_gamut,out_of_gamut_channels
125,16,"between GREEN and CYAN, step 4 of 5",16,3,3,-2,-4.0,66.0,12.406933120096937,-8.907369814500072,0.0,-43.350231054783066,15.34227033142028,66.0,-30.94329793468613,6.434900516920209,0.09780582915912553,0.1332473160967697,0.12882818336951357,127.41038204636425,165.96218213438988,146.92337024956942,127,166,147,True,0
126,17,"between GREEN and CYAN, step 5 of 5",17,3,3,-2,-4.0,66.0,12.406933120096937,-8.907369814500072,0.0,-44.89335593351362,6.630118031469099,66.0,-32.48642281341668,-2.277251783030973,0.09876584805630033,0.1332473160967697,0.14628267501828648,125.23600002285093,166.26655340194702,153.45931213349104,125,166,153,True,0
127,18,CYAN handle,18,3,3,-2,-4.0,66.0,12.406933120096937,-8.907369814500072,0.0,-45.304008016666785,-2.208105599756771,66.0,-32.89707489656985,-11.115475414256842,0.100655262278553,0.1332473160967697,0.16448203292942598,124.61763592902571,166.34608313441277,160.48629976809025,125,166,160,True,0
128,19,"between CYAN and BLUE, step 1 of 5",19,3,3,-2,-4.0,66.0,12.406933120096937,-8.907369814500072,0.0,-44.57649568487186,-11.02590339150186,66.0,-32.16956256477492,-19.93327320600193,0.10350475276338106,0.1332473160967697,0.18317264169448177,125.78486727084965,166.18510097265244,168.0578798800707,126,166,168,True,0
129,20,"between CYAN and BLUE, step 2 of 5",20,3,3,-2,-4.0,66.0,12.406933120096937,-8.907369814500072,0.0,-42.69474010281299,-19.671239013587964,66.0,-30.287806982716056,-28.578608828088036,0.10735050375267514,0.1332473160967697,0.20203341231791822,128.82223998662084,165.75748711824417,175.92865213751793,129,166,176,True,0
130,21,"between CYAN and BLUE, step 3 of 5",21,3,3,-2,-4.0,66.0,12.406933120096937,-8.907369814500072,0.0,-39.63477568334308,-27.973012910833727,66.0,-27.227842563246142,-36.8803827253338,0.11222441760649969,0.1332473160967697,0.2206343616699737,133.63014740869403,165.02183139324188,183.71728420257568,134,165,184,True,0
131,22,"between CYAN and BLUE, step 4 of 5",22,3,3,-2,-4.0,66.0,12.406933120096937,-8.907369814500072,0.0,-35.37204005678323,-35.72620045328024,66.0,-22.96510693668629,-44.633570267780314,0.11813675617298698,0.1332473160967697,0.23838734181116378,139.899176415056,163.919495344162,191.02289378643036,140,164,191,True,0
132,23,"between CYAN and BLUE, step 5 of 5",23,3,3,-2,-4.0,66.0,12.406933120096937,-8.907369814500072,0.0,-29.897177811346825,-42.67664759608496,66.0,-17.490244691249888,-51.584017410585034,0.12504665312241378,0.1332473160967697,0.2544951947802098,147.12546050548553,162.38066151738167,197.46575206518173,147,162,197,True,0
133,24,BLUE handle,24,3,3,-2,-4.0,66.0,12.406933120096937,-8.907369814500072,0.0,-23.245838369923167,-48.511244044914314,66.0,-10.83890524982623,-57.418613859414386,0.13281672743189749,0.1332473160967697,0.2679242235156954,154.69810646027327,160.3439024090767,202.68608674407005,155,160,203,True,0
134,25,"between BLUE and MAGENTA, step 1 of 5",25,3,3,-2,-4.0,66.0,12.406933120096937,-8.907369814500072,0.0,-15.545390198816976,-52.86852875587569,66.0,-3.138457078720039,-61.77589857037576,0.1411573395098911,0.1332473160967697,0.27745927350731475,162.05240093171597,157.79279720038176,206.3411258161068,162,158,206,True,0
135,26,"between BLUE and MAGENTA, step 2 of 5",26,3,3,-2,-4.0,66.0,12.406933120096937,-8.907369814500072,0.0,-7.065500398229713,-55.39326657530841,66.0,5.341432721867224,-64.30063638980849,0.1495922447610841,0.1332473160967697,0.2819263566566941,168.80854479968548,154.80422336608171,208.13244849443436,169,155,208,True,0
136,27,"between BLUE and MAGENTA, step 3 of 5",27,3,3,-2,-4.0,66.0,12.406933120096937,-8.907369814500072,0.0,1.770882353784213,-55.84178853554697,66.0,14.17781547388115,-64.74915835004704,0.1575066852056112,0.1332473160967697,0.2805924827822293,174.78481471538544,151.57911032438278,207.87125051021576,175,152,208,True,0
137,28,"between BLUE and MAGENTA, step 4 of 5",28,3,3,-2,-4.0,66.0,12.406933120096937,-8.907369814500072,0.0,10.461969785025188,-54.184130142156,66.0,22.868902905122127,-63.09149995665607,0.1643051331419408,0.1332473160967697,0.2735228704590398,179.89057794213295,148.4149745106697,205.54487094283104,180,148,206,True,0
