u,v,valid,distance_to_boundary,X,Y,Z,pred_r_float,pred_g_float,pred_b_float
-5.263426245788338,-99.14719633286495,0,0.0,0.19425933413083143,0.17029999999999998,0.46090128477077796,177.97291204333305,174.24149706959724,262.03143149614334
-3.8998092200944683,-99.14719633286495,0,0.0,0.19574369711309994,0.17029999999999998,0.4604064971100218,179.26826633512974,173.78350764513016,261.99189841747284
-2.5361921944005843,-99.14719633286495,0,0.0,0.1972280600953685,0.17029999999999998,0.4599117094492657,180.5460237711668,173.32385390996933,261.95639312267303
-1.1725751687067145,-99.14719633286495,0,0.0,0.19871242307763703,0.17029999999999998,0.45941692178850946,181.8085440248251,172.86226987838745,261.92485481500626
0.19104185698715526,-99.14719633286495,0,0.0,0.20019678605990554,0.17029999999999998,0.45892213412775323,183.05809177458286,172.3987251520157,261.89732909202576
1.554658882681025,-99.14719633286495,0,0.0,0.20168114904217407,0.17029999999999998,0.4584273464669971,184.2966429144144,171.93288534879684,261.8738007545471
2.918275908374895,-99.14719633286495,0,0.0,0.2031655120244426,0.17029999999999998,0.45793255880624095,185.52594535052776,171.46449208259583,261.8541330099106
4.281892934068765,-99.14719633286495,0,0.0,0.2046498750067111,0.17029999999999998,0.4574377711454848,186.74766719341278,170.99341616034508,261.8383714556694
5.645509959762649,-99.14719633286495,0,0.0,0.20613423798897965,0.17029999999999998,0.4569429834847286,187.9632903635502,170.5192396044731,261.82630330324173
7.009126985456518,-99.14719633286495,0,0.0,0.20761860097124818,0.17029999999999998,0.4564481958239725,189.1740269958973,170.04183322191238,261.81798934936523
8.372744011150388,-99.14719633286495,0,0.0,0.2091029639535167,0.17029999999999998,0.4559534081632163,190.381074026227,169.56076383590698,261.8133080005646
9.736361036844258,-99.14719633286495,0,0.0,0.21058732693578522,0.17029999999999998,0.45545862050246005,191.5853852033615,169.0757730603218,261.81212246418
11.099978062538128,-99.14719633286495,0,0.0,0.21207168991805375,0.17029999999999998,0.45496383284170394,192.7878002822399,168.58642011880875,261.8142655491829
12.463595088232012,-99.14719633286495,0,0.0,0.21355605290032229,0.17029999999999998,0.4544690451809478,193.98906022310257,168.09248462319374,261.81969165802
13.827212113925881,-99.14719633286495,0,0.0,0.2150404158825908,0.17029999999999998,0.4539742575201916,195.1897805929184,167.59347259998322,261.828096807003
15.190829139619751,-99.14719633286495,0,0.0,0.21652477886485932,0.17029999999999998,0.45347946985943544,196.3903869688511,167.0889888703823,261.8394809961319
16.55444616531362,-99.14719633286495,0,0.0,0.21800914184712786,0.17029999999999998,0.4529846821986793,197.59129732847214,166.5786838531494,261.85350984334946
17.91806319100749,-99.14719633286495,0,0.0,0.2194935048293964,0.17029999999999998,0.4524898945379231,198.79277005791664,166.0620255768299,261.87012255191803
19.28168021670136,-99.14719633286495,0,0.0,0.2209778678116649,0.17029999999999998,0.45199510687716693,199.99495714902878,165.5386796593666,261.8890607357025
20.645297242395245,-99.14719633286495,0,0.0,0.22246223079393346,0.17029999999999998,0.45150031921641076,201.1979801952839,165.0081369280815,261.9100660085678
22.008914268089114,-99.14719633286495,0,0.0,0.22394659377620196,0.17029999999999998,0.4510055315556546,202.40178599953651,164.46990340948105,261.9331079721451
23.372531293782984,-99.14719633286495,0,0.0,0.22543095675847047,0.17029999999999998,0.4505107438948985,203.60638976097107,163.9234395325184,261.9578218460083
24.736148319476854,-99.14719633286495,0,0.0,0.226915319740739,0.17029999999999998,0.45001595623414226,204.81155589222908,163.36835771799088,261.98385804891586
26.099765345170724,-99.14719633286495,0,0.0,0.22839968272300754,0.17029999999999998,0.44952116857338614,206.017155200243,162.80407279729843,262.0113077759743
27.463382370864608,-99.14719633286495,0,0.0,0.2298840457052761,0.17029999999999998,0.4490263809126299,207.22286850214005,162.23009079694748,262.03983664512634
28.826999396558463,-99.14719633286495,0,0.0,0.23136840868754457,0.17029999999999998,0.44853159325187375,208.4284070134163,161.64581134915352,262.06883668899536
30.190616422252347,-99.14719633286495,0,0.0,0.23285277166981314,0.17029999999999998,0.4480368055911176,209.63337555527687,161.0506796836853,262.0984447002411
31.55423344794623,-99.14719633286495,0,0.0,0.23433713465208167,0.17029999999999998,0.4475420179303614,210.8373561501503,160.44417902827263,262.1282199025154
32.91785047364009,-99.14719633286495,0,0.0,0.2358214976343502,0.17029999999999998,0.4470472302696053,212.03996121883392,159.8257166147232,262.1581318974495
34.28146749933397,-99.14719633286495,0,0.0,0.23730586061661874,0.17029999999999998,0.44655244260884885,213.24062079191208,159.19466737657785,262.1875575184822
35.645084525027826,-99.14719633286495,0,0.0,0.23879022359888724,0.17029999999999998,0.44605765494809274,214.4388560950756,158.55040434747934,262.21648156642914
37.00870155072171,-99.14719633286495,0,0.0,0.24027458658115575,0.17029999999999998,0.4455628672873365,215.63411995768547,157.89244305342436,262.24463045597076
38.372318576415594,-99.14719633286495,0,0.0,0.2417589495634243,0.17029999999999998,0.4450680796265804,216.8258500099182,157.22008433192968,262.2716698050499
39.73593560210945,-99.14719633286495,0,0.0,0.24324331254569279,0.17029999999999998,0.4445732919658242,218.01343068480492,156.53266321867704,262.29728043079376
41.099552627803334,-99.14719633286495,0,0.0,0.24472767552796135,0.17029999999999998,0.44407850430506807,219.1962768137455,155.82960974425077,262.32135593891144
42.46316965349719,-99.14719633286495,0,0.0,0.24621203851022985,0.17029999999999998,0.4435837166443119,220.37384882569313,155.1103425398469,262.3434403538704
43.82678667919107,-99.14719633286495,0,0.0,0.2476964014924984,0.17029999999999998,0.4430889289835557,221.5454399585724,154.3740902468562,262.36354887485504
45.19040370488496,-99.14719633286495,0,0.0,0.24918076447476697,0.17029999999999998,0.44259414132279956,222.71049544215202,153.6202334985137,262.38111913204193
46.55402073057881,-99.14719633286495,0,0.0,0.25066512745703545,0.17029999999999998,0.44209935366204334,223.86831611394882,152.848213724792,262.3960143327713
47.9176377562727,-99.14719633286495,0,0.0,0.25214949043930396,0.17029999999999998,0.4416045660012872,225.0183928012848,152.05725196748972,262.4080216884613
49.28125478196655,-99.14719633286495,0,0.0,0.2536338534215725,0.17029999999999998,0.441109778340531,226.15999594330788,151.24673455953598,262.4168372154236
50.64487180766044,-99.14719633286495,0,0.0,0.255118216403841,0.17029999999999998,0.4406149906797749,227.29264676570892,150.41591484099627,262.4223545193672
52.00848883335429,-99.14719633286495,0,0.0,0.25660257938610953,0.17029999999999998,0.4401202030190187,228.4157069027424,149.56412974745035,262.42401123046875
53.372105859048176,-99.14719633286495,0,0.0,0.2580869423683781,0.17029999999999998,0.4396254153582625,229.5285303890705,148.6908834055066,262.42194414138794
54.73572288474206,-99.14719633286495,0,0.0,0.2595713053506466,0.17029999999999998,0.4391306276975064,230.6305928528309,147.79537595808506,262.4157428741455
56.099339910435916,-99.14719633286495,0,0.0,0.26105566833291516,0.17029999999999998,0.43863584003675016,231.72138512134552,146.87680564820766,262.4050882458687
57.4629569361298,-99.14719633286495,0,0.0,0.26254003131518366,0.17029999999999998,0.43814105237599404,232.80033722519875,145.93465190380812,262.38994985818863
58.826573961823655,-99.14719633286495,0,0.0,0.26402439429745217,0.17029999999999998,0.4376462647152379,233.86690959334373,144.96821366250515,262.36997812986374
60.19019098751754,-99.14719633286495,0,0.0,0.26550875727972073,0.17029999999999998,0.4371514770544817,234.92063865065575,143.97670816630125,262.3451426625252
