u,v,valid,distance_to_boundary,X,Y,Z,pred_r_float,pred_g_float,pred_b_float
-218.3456782591138,-239.65998119371082,0,0.0,-0.07551831531869235,0.15371359035570975,1.4306481671541271,-290.653395652771,293.2758477330208,366.7147198319435
-216.0381521453217,-239.65998119371082,0,0.0,-0.07138370394829084,0.15371359035570975,1.4292699633639931,-290.08792519569397,291.36125206947327,366.06870889663696
-213.7306260315296,-239.65998119371082,0,0.0,-0.06724909257788929,0.15371359035570975,1.4278917595738594,-289.5264369249344,289.4323995709419,365.4176214337349
-211.4230999177375,-239.65998119371082,0,0.0,-0.06311448120748778,0.15371359035570975,1.4265135557837256,-288.96969079971313,287.48980700969696,364.76157903671265
-209.11557380394538,-239.65998119371082,0,0.0,-0.05897986983708623,0.15371359035570975,1.4251353519935916,-288.41850757598877,285.5342647433281,364.10079449415207
-206.80804769015327,-239.65998119371082,0,0.0,-0.054845258466684726,0.15371359035570975,1.423757148203458,-287.8737384080887,283.5664111375809,363.4353742003441
-204.50052157636117,-239.65998119371082,0,0.0,-0.050710647096283167,0.15371359035570975,1.4223789444133244,-287.3364168405533,281.5869605541229,362.7655613422394
-202.19299546256906,-239.65998119371082,0,0.0,-0.04657603572588166,0.15371359035570975,1.42100074062319,-286.8073636293411,279.59658175706863,362.0914623141289
-199.88546934877695,-239.65998119371082,0,0.0,-0.04244142435548011,0.15371359035570975,1.4196225368330562,-286.2875211238861,277.5960651040077,361.41339629888535
-197.57794323498484,-239.65998119371082,0,0.0,-0.038306812985078605,0.15371359035570975,1.4182443330429222,-285.7781356573105,275.5861249566078,360.73134809732437
-195.27041712119274,-239.65998119371082,0,0.0,-0.03417220161467705,0.15371359035570975,1.4168661292527884,-285.2800887823105,273.56753647327423,360.04565209150314
-192.96289100740063,-239.65998119371082,0,0.0,-0.030037590244275544,0.15371359035570975,1.415487925462655,-284.79453563690186,271.5411812067032,359.356429874897
-190.65536489360852,-239.65998119371082,0,0.0,-0.02590297887387399,0.15371359035570975,1.4141097216725207,-284.322692155838,269.507651925087,358.6638942360878
-188.3478387798164,-239.65998119371082,0,0.0,-0.021768367503472483,0.15371359035570975,1.4127315178823872,-283.86565268039703,267.4678909778595,357.96815156936646
-186.0403126660243,-239.65998119371082,0,0.0,-0.017633756133070933,0.15371359035570975,1.4113533140922534,-283.42481553554535,265.4227191209793,357.26959705352783
-183.7327865522322,-239.65998119371082,0,0.0,-0.013499144762669424,0.15371359035570975,1.4099751103021194,-283.00121426582336,263.37285071611404,356.56809389591217
-181.4252604384401,-239.65998119371082,0,0.0,-0.009364533392267872,0.15371359035570975,1.4085969065119857,-282.5962167978287,261.3191369175911,355.8641892671585
-179.11773432464798,-239.65998119371082,0,0.0,-0.005229922021866364,0.15371359035570975,1.407218702721852,-282.21125185489655,259.2624744772911,355.1578679680824
-176.81020821085588,-239.65998119371082,0,0.0,-0.0010953106514648117,0.15371359035570975,1.405840498931718,-281.84756577014923,257.2037297487259,354.44925159215927
-174.50268209706377,-239.65998119371082,0,0.0,0.0030393007189366958,0.15371359035570975,1.4044622951415842,-281.5064960718155,255.14357149600983,353.7386593222618
-172.19515598327166,-239.65998119371082,0,0.0,0.007173912089338248,0.15371359035570975,1.4030840913514502,-281.1895018815994,253.08288127183914,353.0263191461563
-169.88762986947955,-239.65998119371082,0,0.0,0.011308523459739756,0.15371359035570975,1.4017058875613164,-280.8979207277298,251.02263942360878,352.3122614622116
-167.58010375568745,-239.65998119371082,0,0.0,0.015443134830141309,0.15371359035570975,1.4003276837711827,-280.63315093517303,248.96338552236557,351.5967598557472
-165.27257764189534,-239.65998119371082,0,0.0,0.019577746200542815,0.15371359035570975,1.3989494799810487,-280.39659082889557,246.90611511468887,350.87996631860733
-162.96505152810323,-239.65998119371082,0,0.0,0.02371235757094437,0.15371359035570975,1.397571276190915,-280.1895475387573,244.8516109585762,350.16213923692703
-160.65752541431112,-239.65998119371082,0,0.0,0.027846968941345876,0.15371359035570975,1.3961930724007812,-280.01344978809357,242.80048102140427,349.44329380989075
-158.34999930051902,-239.65998119371082,0,0.0,0.03198158031174743,0.15371359035570975,1.3948148686106472,-279.8694831132889,240.75366005301476,348.72384041547775
-156.0424731867269,-239.65998119371082,0,0.0,0.03611619168214893,0.15371359035570975,1.3934366648205134,-279.7589546442032,238.7118548154831,348.0038246512413
-153.7349470729348,-239.65998119371082,0,0.0,0.040250803052550486,0.15371359035570975,1.3920584610303794,-279.6829891204834,236.6756808757782,347.28345930576324
-151.4274209591427,-239.65998119371082,0,0.0,0.044385414422952,0.15371359035570975,1.3906802572402457,-279.64246809482574,234.64587539434433,346.5629571676254
-149.1198948453506,-239.65998119371082,0,0.0,0.04852002579335355,0.15371359035570975,1.389302053450112,-279.638546705246,232.62309953570366,345.842470228672
-146.81236873155848,-239.65998119371082,0,0.0,0.052654637163755055,0.15371359035570975,1.3879238496599777,-279.67180252075195,230.60793086886406,345.122287273407
-144.50484261776637,-239.65998119371082,0,0.0,0.05678924853415661,0.15371359035570975,1.386545645869844,-279.74290430545807,228.60087856650352,344.40252989530563
-142.19731650397426,-239.65998119371082,0,0.0,0.06092385990455811,0.15371359035570975,1.3851674420797104,-279.8521560430527,226.60260379314423,343.6834716796875
-139.88979039018216,-239.65998119371082,0,0.0,0.06505847127495967,0.15371359035570975,1.3837892382895762,-279.9997705221176,224.61342573165894,342.9653710126877
-137.58226427639005,-239.65998119371082,0,0.0,0.06919308264536117,0.15371359035570975,1.3824110344994425,-280.18529176712036,222.63383075594902,342.2485014796257
-135.27473816259794,-239.65998119371082,0,0.0,0.07332769401576272,0.15371359035570975,1.3810328307093087,-280.4082942008972,220.66430523991585,341.5329694747925
-132.96721204880583,-239.65998119371082,0,0.0,0.07746230538616423,0.15371359035570975,1.3796546269191747,-280.6675922870636,218.70494797825813,340.81930696964264
-130.65968593501373,-239.65998119371082,0,0.0,0.08159691675656579,0.15371359035570975,1.378276423129041,-280.9617877006531,216.75616174936295,340.10758996009827
-128.35215982122162,-239.65998119371082,0,0.0,0.0857315281269673,0.15371359035570975,1.376898219338907,-281.2886309623718,214.81807574629784,339.39839601516724
-126.04463370742951,-239.65998119371082,0,0.0,0.08986613949736885,0.15371359035570975,1.3755200155487732,-281.6452646255493,212.89092555642128,338.6919379234314
-123.7371075936374,-239.65998119371082,0,0.0,0.09400075086777035,0.15371359035570975,1.3741418117586395,-282.0280408859253,210.9745667874813,337.98873245716095
-121.4295814798453,-239.65998119371082,0,0.0,0.0981353622381719,0.15371359035570975,1.3727636079685055,-282.43224799633026,209.0690754354,337.2892811894417
-119.12205536605319,-239.65998119371082,0,0.0,0.10226997360857341,0.15371359035570975,1.3713854041783717,-282.8522318601608,207.17439830303192,336.5940096974373
-116.81452925226108,-239.65998119371082,0,0.0,0.10640458497897497,0.15371359035570975,1.370007200388238,-283.2805144786835,205.29035300016403,335.9035563468933
-114.50700313846897,-239.65998119371082,0,0.0,0.11053919634937648,0.15371359035570975,1.368628996598104,-283.70849311351776,203.4167267382145,335.2187570929527
-112.19947702467687,-239.65998119371082,0,0.0,0.11467380771977799,0.15371359035570975,1.3672507928079702,-284.12540674209595,201.5533447265625,334.5401591062546
-109.89195091088476,-239.65998119371082,0,0.0,0.11880841909017953,0.15371359035570975,1.3658725890178367,-284.51815366744995,199.6997357904911,333.86885672807693
-107.58442479709265,-239.65998119371082,0,0.0,0.12294303046058105,0.15371359035570975,1.3644943852277025,-284.87086594104767,197.85578593611717,333.2058835029602
-105.27689868330054,-239.65998119371082,0,0.0,0.1270776418309826,0.15371359035570975,1.363116181437569,-285.1645749807358,196.0209859907627,332.5524705648422
-102.96937256950844,-239.65998119371082,0,0.0,0.1312122532013841,0.15371359035570975,1.3617379776474348,-285.37617802619934,194.1951383650303,331.9098338484764
-100.66184645571633,-239.65998119371082,0,0.0,0.13534686457178566,0.15371359035570975,1.3603597738573012,-285.47789096832275,192.37782508134842,331.2798124551773
-98.35432034192422,-239.65998119371082,0,0.0,0.13948147594218718,0.15371359035570975,1.3589815700671675,-285.4361844062805,190.56893974542618,330.66423028707504
-96.04679422813211,-239.65998119371082,0,0.0,0.1436160873125887,0.15371359035570975,1.3576033662770335,-285.21093249320984,188.76840636134148,330.06544321775436
-93.73926811434,-239.65998119371082,0,0.0,0.14775069868299026,0.15371359035570975,1.3562251624868997,-284.7538626194,186.9762097299099,329.4860503077507
-91.4317420005479,-239.65998119371082,0,0.0,0.15188531005339176,0.15371359035570975,1.354846958696766,-284.0073090791702,185.1927526295185,328.929106593132
-89.12421588675579,-239.65998119371082,0,0.0,0.15601992142379328,0.15371359035570975,1.353468754906632,-282.9022979736328,183.4185442328453,328.3983814716339
-86.81668977296368,-239.65998119371082,0,0.0,0.16015453279419484,0.15371359035570975,1.3520905511164982,-281.3573008775711,181.65464088320732,327.8981155157089
-84.50916365917158,-239.65998119371082,0,0.0,0.16428914416459636,0.15371359035570975,1.3507123473263645,-279.2761981487274,179.90249410271645,327.43327885866165
-82.20163754537947,-239.65998119371082,0,0.0,0.1684237555349979,0.15371359035570975,1.3493341435362303,-276.5464246273041,178.16389739513397,327.0096927881241
-79.89411143158736,-239.65998119371082,0,0.0,0.1725583669053994,0.15371359035570975,1.3479559397460965,-273.03839206695557,176.44132062792778,326.6340145468712
-77.58658531779525,-239.65998119371082,0,0.0,0.17669297827580097,0.15371359035570975,1.3465777359559625,-268.6045467853546,174.73774284124374,326.3136613368988
-75.27905920400315,-239.65998119371082,0,0.0,0.1808275896462025,0.15371359035570975,1.3451995321658288,-263.0802512168884,173.05669784545898,326.0571599006653
-72.97153309021104,-239.65998119371082,0,0.0,0.184962201016604,0.15371359035570975,1.343821328375695,-256.2870669364929,171.40210703015327,325.8732345700264
-70.66400697641893,-239.65998119371082,0,0.0,0.18909681238700554,0.15371359035570975,1.342443124585561,-248.03804397583008,169.7776409983635,325.7715520262718
-68.35648086262682,-239.65998119371082,0,0.0,0.19323142375740707,0.15371359035570975,1.3410649207954273,-238.14671874046326,168.18713754415512,325.76147496700287
-66.04895474883472,-239.65998119371082,0,0.0,0.19736603512780862,0.15371359035570975,1.3396867170052935,-226.44109725952148,166.6328689455986,325.8517125248909
-63.74142863504261,-239.65998119371082,0,0.0,0.20150064649821012,0.15371359035570975,1.3383085132151595,-212.7812558412552,165.1156711578369,326.04968190193176
-61.4339025212505,-239.65998119371082,0,0.0,0.20563525786861164,0.15371359035570975,1.3369303094250258,-197.08101511001587,163.63341629505157,326.3600492477417
-59.126376407458395,-239.65998119371082,0,0.0,0.2097698692390132,0.15371359035570975,1.3355521056348918,-179.3311643600464,162.17989549040794,326.7837417125702
-56.81885029366629,-239.65998119371082,0,0.0,0.21390448060941472,0.15371359035570975,1.334173901844758,-159.62134838104248,160.7440361380577,327.3173698782921
-54.51132417987418,-239.65998119371082,0,0.0,0.21803909197981625,0.15371359035570975,1.3327956980546243,-138.15471947193146,159.30899564176798,327.9517078399658
-52.20379806608207,-239.65998119371082,0,0.0,0.22217370335021777,0.15371359035570975,1.3314174942644903,-115.25125086307526,157.8522640094161,328.67230117321014
-49.896271952289965,-239.65998119371082,0,0.0,0.22630831472061932,0.15371359035570975,1.3300392904743565,-91.33627653121948,156.3459336385131,329.4595277309418
-47.58874583849786,-239.65998119371082,0,0.0,0.23044292609102085,0.15371359035570975,1.3286610866842228,-66.91182553768158,154.75808054208755,330.2900719642639
-45.28121972470575,-239.65998119371082,0,0.0,0.23457753746142235,0.15371359035570975,1.3272828828940888,-42.51535624265671,153.0547934398055,331.13912880420685
-42.97369361091364,-239.65998119371082,0,0.0,0.2387121488318239,0.15371359035570975,1.325904679103955,-18.671650886535645,151.20234914124012,331.98240995407104
-40.666167497121535,-239.65998119371082,0,0.0,0.24284676020222543,0.15371359035570975,1.3245264753138213,4.152751564979553,149.16921313852072,332.7984085679054
-38.35864138332943,-239.65998119371082,0,0.0,0.24698137157262698,0.15371359035570975,1.3231482715236873,25.5850151181221,146.92793380469084,333.57019275426865
-36.05111526953732,-239.65998119371082,0,0.0,0.2511159829430285,0.15371359035570975,1.3217700677335535,45.365248918533325,144.45597644895315,334.28605914115906
-33.74358915574521,-239.65998119371082,0,0.0,0.25525059431343,0.15371359035570975,1.3203918639434196,63.35083141922951,141.73598930239677,334.94017124176025
-31.436063041953105,-239.65998119371082,0,0.0,0.25938520568383155,0.15371359035570975,1.3190136601532858,79.50567215681076,138.75517465174198,335.5315563082695
-29.128536928160997,-239.65998119371082,0,0.0,0.2635198170542331,0.15371359035570975,1.317635456363152,93.88152055442333,135.50512354820967,336.0636645555496
-26.82101081436889,-239.65998119371082,0,0.0,0.2676544284246346,0.15371359035570975,1.3162572525730178,106.59483846276999,131.9799510575831,336.54253005981445
