r,g,b,X,Y,Z,L,u,v,pred_invalid_xyz
51.0,178.5,76.5,0.0650710016489029,0.1523793786764145,0.03570051118731499,69.75045408316532,-79.5466943984662,74.80331215229376,False
63.75,178.5,12.75,0.06242130324244499,0.1549793779850006,0.009455552324652672,70.23541681478503,-82.40949743289664,93.10823785122902,False
63.75,178.5,25.5,0.06344632804393768,0.15476804971694946,0.012216869741678238,70.19620241275354,-81.05755904395026,91.00365411709436,False
63.75,178.5,38.25,0.06444744765758514,0.15444545447826385,0.015901312232017517,70.13627224263996,-79.76896350159225,88.27803020316706,False
63.75,178.5,51.0,0.06547078490257263,0.15402184426784515,0.02085704542696476,70.05744912848984,-78.5284728115727,84.71636975576779,False
63.75,178.5,63.75,0.06657262146472931,0.15351319313049316,0.027474170550704002,69.96261086136344,-77.31800213102467,80.0935584086049,False
63.75,178.5,76.5,0.06781703233718872,0.15294156968593597,0.03616522252559662,69.85578104047423,-76.11852535125293,74.19737547368135,False
63.75,178.5,255.0,0.1186089962720871,0.15263506770133972,0.4226386845111847,69.79838969872655,-58.583901042559106,-92.35428399807732,False
76.5,178.5,51.0,0.0692928284406662,0.15494398772716522,0.021158110350370407,70.22885222963515,-73.78024722957726,84.08738411200265,False
76.5,178.5,63.75,0.07036890089511871,0.1544569581747055,0.027800293639302254,70.13841077741954,-72.66697608754222,79.492303698441,False
76.5,178.5,76.5,0.07158701121807098,0.15390600264072418,0.036487121134996414,70.03586877993386,-71.57108616015795,73.65025167687747,False
76.5,178.5,89.25,0.07301461696624756,0.15331803262233734,0.047623537480831146,69.92616747649657,-70.47681541484316,66.39205180638004,False
76.5,178.5,102.0,0.07471907138824463,0.15272416174411774,0.06157565116882324,69.81508013710658,-69.37026198698278,57.62018900631656,False
76.5,178.5,242.25,0.11707784235477448,0.15292063355445862,0.3876030445098877,69.85186326989667,-56.82838649474647,-82.05287360343988,False
76.5,178.5,255.0,0.12209413945674896,0.153753399848938,0.4215564727783203,70.00742359192678,-55.86503462660918,-91.71729817122909,False
89.25,178.5,89.25,0.07800935208797455,0.15482933819293976,0.04777092486619949,70.20757887085168,-64.76280697430991,66.00804405171,False
89.25,178.5,102.0,0.07964624464511871,0.15423017740249634,0.06165740266442299,70.09623267626334,-63.83335628446021,57.354252980886955,False
89.25,178.5,114.75,0.08161962032318115,0.15365561842918396,0.07862019538879395,69.98918722246188,-62.894084944926334,47.207258146693675,False
89.25,178.5,127.5,0.0839790552854538,0.1531388759613037,0.09883971512317657,69.89268534113117,-61.93967565561787,35.673854509187194,False
89.25,178.5,140.25,0.08675704896450043,0.15270991623401642,0.12235482037067413,69.81241188957607,-60.96892827887604,22.97059291804723,False
89.25,178.5,153.0,0.08996549248695374,0.1523951292037964,0.14904376864433289,69.7534084819265,-59.98556600112329,9.405115294064032,False
89.25,178.5,204.0,0.10659299790859222,0.1525883674621582,0.27978238463401794,69.78963851179208,-56.08346243946796,-46.209033739114346,False
