rep,id,r,g,b,nm,power
0,2,0,255,0,524.0,0.004658
0,2,0,255,0,528.0,0.005544
0,2,0,255,0,532.0,0.006134
0,2,0,255,0,536.0,0.006249
0,2,0,255,0,540.0,0.005986
0,2,0,255,0,544.0,0.005582
0,2,0,255,0,548.0,0.005102
0,2,0,255,0,552.0,0.004489
0,2,0,255,0,556.0,0.003859
0,2,0,255,0,560.0,0.003174
0,2,0,255,0,564.0,0.002466
0,2,0,255,0,568.0,0.001817
0,2,0,255,0,572.0,0.001246
0,2,0,255,0,576.0,0.0008659
0,2,0,255,0,580.0,0.0006054
0,2,0,255,0,584.0,0.0004256
0,2,0,255,0,588.0,0.0002989
0,2,0,255,0,592.0,0.0001896
0,2,0,255,0,596.0,0.0001408
0,2,0,255,0,600.0,0.0001169
0,2,0,255,0,604.0,0.0001247
0,2,0,255,0,608.0,0.0002363
0,2,0,255,0,612.0,0.0004279
0,2,0,255,0,616.0,0.0003698
0,2,0,255,0,620.0,0.0002291
0,2,0,255,0,624.0,0.0002559
0,2,0,255,0,628.0,0.0007485
0,2,0,255,0,632.0,0.001129
0,2,0,255,0,636.0,0.0007539
0,2,0,255,0,640.0,0.0002627
0,2,0,255,0,644.0,0.0001387
0,2,0,255,0,648.0,0.0001675
0,2,0,255,0,652.0,9.332e-05
0,2,0,255,0,656.0,4.247e-05
0,2,0,255,0,660.0,1.667e-05
0,2,0,255,0,664.0,7.876e-06
0,2,0,255,0,668.0,9.249e-06
0,2,0,255,0,672.0,7.014e-06
0,2,0,255,0,676.0,1.955e-06
0,2,0,255,0,680.0,9.032e-27
0,2,0,255,0,684.0,9.38e-27
0,2,0,255,0,688.0,9.757e-27
0,2,0,255,0,692.0,1.016e-26
0,2,0,255,0,696.0,1.065e-26
0,2,0,255,0,700.0,1.12e-26
0,2,0,255,0,704.0,1.175e-26
0,2,0,255,0,708.0,1.231e-26
0,2,0,255,0,712.0,1.294e-26
0,2,0,255,0,716.0,1.365e-26
0,2,0,255,0,720.0,1.447e-26
0,2,0,255,0,724.0,1.531e-26
0,2,0,255,0,728.0,1.627e-26
0,2,0,255,0,732.0,1.733e-26
0,2,0,255,0,736.0,1.869e-26
0,2,0,255,0,740.0,2.004e-26
0,2,0,255,0,744.0,2.159e-26
0,2,0,255,0,748.0,2.338e-26
0,2,0,255,0,752.0,2.548e-26
0,2,0,255,0,756.0,2.79e-26
0,2,0,255,0,760.0,3.056e-26
0,2,0,255,0,764.0,2.771e-06
0,2,0,255,0,768.0,1.099e-06
0,2,0,255,0,772.0,4.101e-26
0,2,0,255,0,776.0,4.563e-26
0,2,0,255,0,780.0,5.067e-26
0,3,0,0,255,384.0,1.101e-26
0,3,0,0,255,388.0,1.054e-26
0,3,0,0,255,392.0,9.892e-27
0,3,0,0,255,396.0,2.094e-06
0,3,0,0,255,400.0,5.939e-06
0,3,0,0,255,404.0,9.505e-06
0,3,0,0,255,408.0,1.11e-05
0,3,0,0,255,412.0,1.562e-05
0,3,0,0,255,416.0,2.405e-05
0,3,0,0,255,420.0,5.185e-05
0,3,0,0,255,424.0,0.0001253
0,3,0,0,255,428.0,0.0002736
0,3,0,0,255,432.0,0.0005812
0,3,0,0,255,436.0,0.00118
0,3,0,0,255,440.0,0.002322
0,3,0,0,255,444.0,0.004432
0,3,0,0,255,448.0,0.007538
0,3,0,0,255,452.0,0.009994
0,3,0,0,255,456.0,0.009365
0,3,0,0,255,460.0,0.006887
0,3,0,0,255,464.0,0.004895
0,3,0,0,255,468.0,0.003635
0,3,0,0,255,472.0,0.002592
0,3,0,0,255,476.0,0.001708
0,3,0,0,255,480.0,0.001125
0,3,0,0,255,484.0,0.0007712
0,3,0,0,255,488.0,0.0005711
0,3,0,0,255,492.0,0.0004343
0,3,0,0,255,496.0,0.0003691
0,3,0,0,255,500.0,0.0003763
0,3,0,0,255,504.0,0.0004272
0,3,0,0,255,508.0,0.0004887
0,3,0,0,255,512.0,0.0005305
0,3,0,0,255,516.0,0.0005449
0,3,0,0,255,520.0,0.0005436
0,3,0,0,255,524.0,0.0005261
0,3,0,0,255,528.0,0.0004855
0,3,0,0,255,532.0,0.000407
0,3,0,0,255,536.0,0.0003278
0,3,0,0,255,540.0,0.0002502
0,3,0,0,255,544.0,0.000186
0,3,0,0,255,548.0,0.0001404
0,3,0,0,255,552.0,0.0001068
0,3,0,0,255,556.0,8.194e-05
0,3,0,0,255,560.0,6.526e-05
0,3,0,0,255,564.0,4.991e-05
0,3,0,0,255,568.0,3.789e-05
0,3,0,0,255,572.0,2.63e-05
0,3,0,0,255,576.0,1.724e-05
0,3,0,0,255,580.0,1.569e-05
0,3,0,0,255,584.0,1.072e-05
0,3,0,0,255,588.0,9.696e-06
0,3,0,0,255,592.0,7.463e-06
0,3,0,0,255,596.0,9.073e-06
0,3,0,0,255,600.0,9.672e-06
0,3,0,0,255,604.0,1.027e-05
0,3,0,0,255,608.0,2.005e-05
0,3,0,0,255,612.0,3.573e-05
0,3,0,0,255,616.0,3.3e-05
0,3,0,0,255,620.0,2.09e-05
0,3,0,0,255,624.0,2.445e-05
0,3,0,0,255,628.0,5.538e-05
0,3,0,0,255,632.0,9.972e-05
0,3,0,0,255,636.0,6.511e-05
0,3,0,0,255,640.0,1.729e-05
0,3,0,0,255,644.0,9.905e-06
0,3,0,0,255,648.0,1.537e-05
0,3,0,0,255,652.0,5.202e-06
0,3,0,0,255,656.0,1.295e-06
0,3,0,0,255,660.0,9.729e-27
0,3,0,0,255,664.0,1.007e-26
0,3,0,0,255,668.0,1.044e-26
0,3,0,0,255,672.0,1.08e-26
0,3,0,0,255,676.0,1.117e-26
0,3,0,0,255,680.0,1.161e-26
0,3,0,0,255,684.0,1.205e-26
0,3,0,0,255,688.0,1.254e-26
0,3,0,0,255,692.0,1.305e-26
0,3,0,0,255,696.0,1.368e-26
0,3,0,0,255,700.0,1.44e-26
0,3,0,0,255,704.0,1.51e-26
0,3,0,0,255,708.0,1.582e-26
0,3,0,0,255,712.0,1.662e-26
0,3,0,0,255,716.0,1.754e-26
0,3,0,0,255,720.0,1.86e-26
0,3,0,0,255,724.0,1.967e-26
0,3,0,0,255,728.0,2.091e-26
0,3,0,0,255,732.0,2.226e-26
0,3,0,0,255,736.0,2.401e-26
0,3,0,0,255,740.0,2.575e-26
0,3,0,0,255,744.0,2.774e-26
0,3,0,0,255,748.0,3.004e-26
0,3,0,0,255,752.0,3.273e-26
0,3,0,0,255,756.0,3.586e-26
0,3,0,0,255,760.0,3.927e-26
0,3,0,0,255,764.0,4.312e-26
0,3,0,0,255,768.0,4.735e-26
0,3,0,0,255,772.0,5.772e-06
0,3,0,0,255,776.0,5.864e-26
0,3,0,0,255,780.0,7.142e-06
