handle_index,handle_label,handle_group_ids,fit_group_ids,n_samples,handle_fit_u,handle_fit_v,handle_delta_L_mean,handle_delta_u_mean,handle_delta_v_mean,cluster_fit_u,cluster_fit_v,cluster_weight,cluster_rho,cluster_ellipse_residual,fit_u,fit_v,proj_u,proj_v,t_rad,distance,target_path_s,target_fit_u,target_fit_v,alignment_distance
0,RED,"3,9,15","3,9,15",48,42.32921249825343,3.0928388962296576,-3.598262272311238,27.837934556890975,1.7173909850653162,42.32921249825343,3.0928388962296576,0.17647058823529413,0.9349199974102401,-0.06508000258975988,42.32921249825343,3.0928388962296576,45.279731445481616,3.1870135714630017,4.803057811091009,2.9520214984664,243.29966564265328,45.30400801666679,2.2081055997562062,3.1035723581481043
1,YELLOW,"4,10,16","4,10,16",48,21.189622349251277,54.63403900588668,-3.7394679857343007,13.928627843535935,35.280850470666905,21.189622349251277,54.63403900588668,0.17647058823529413,1.0756436146986343,0.07564361469863434,21.189622349251277,54.63403900588668,19.20843524985907,51.06930595720644,5.896778985920446,4.078286899073093,296.44070944985486,23.245838369923515,48.51124404491406,6.45884219173846
2,GREEN,"5,11,17","5,11,17",48,-23.21935923952694,50.95871345333973,-4.037651071815934,-14.945674133145141,32.74208324177043,-23.21935923952694,50.95871345333973,0.17647058823529413,1.0533168636576304,0.05331686365763044,-23.21935923952694,50.95871345333973,-21.63297683598194,48.66727159895648,0.5490140750895155,2.786990294618295,349.6383091960279,-25.74731563678954,45.457538179388806,6.054212825891568
3,CYAN,"6,12,18","6,12,18",32,-37.924971669396456,-3.91385043216313,3.8634961719441936,-28.42248181270297,-3.0353109397240408,-37.924971669396456,-3.91385043216313,0.11764705882352941,0.8387406627796704,-0.1612593372203296,-37.924971669396456,-3.91385043216313,-45.23701134084456,-4.261816784831878,1.6807244997031892,7.320314524623959,402.7719918316064,-45.304008016666785,-2.208105599756771,7.573621514679595
4,BLUE,"7,13,19","7,13,19",48,-21.198415228314435,-51.26810386575411,-3.7959379388317367,-13.755201255100799,-33.73026384413126,-21.198415228314435,-51.26810386575411,0.17647058823529413,1.02186081933052,0.021860819330520087,-21.198415228314435,-51.26810386575411,-20.5895766822291,-50.26617529063817,2.7212587914548028,1.1724100156656634,455.913035638808,-23.245838369923167,-48.511244044914314,3.433979847430061
5,MAGENTA,"8,14,20","8,14,20",48,20.868823411749002,-48.62150109941021,-3.679992552555067,13.686072845756533,-32.0258852595252,20.868823411749002,-48.62150109941021,0.17647058823529413,0.9910715291716407,-0.008928470828359347,20.868823411749002,-48.62150109941021,21.130198298043197,-49.010305549047516,3.678022387336578,0.4684930428971935,509.11063538498126,25.747315636789907,-45.457538179388486,5.814666606870677
