path_s,fit_u,fit_v
9.253885933663462,-6.872411856820292,55.126372149317156
9.311416382833624,-6.92869197995233,55.11444317945538
9.368954241228316,-6.984961161733988,55.102427176364905
9.426499550745445,-7.0412193133085506,55.09032415902063
9.484052353219582,-7.097466345836716,55.07813414653489
9.541612690421648,-7.153702170496744,55.06585715815736
9.599180604058569,-7.2099266984845904,55.05349321327508
9.656756135772959,-7.2661398410140485,55.041042331412434
9.714339327142811,-7.3223415093168995,55.028504532231025
9.771930219681131,-7.378531614643033,55.01587983552978
9.829528854835655,-7.434710068260604,55.00316826124481
9.887135273988505,-7.4908767814561665,54.99036982944941
9.944749518455874,-7.5470316655348135,54.97748456035407
10.002371629487698,-7.603174631820318,54.96451247430639
10.06000164826735,-7.659305591655275,54.951453591791044
10.117639615911306,-7.715424456401232,54.9383079334298
10.175285573468834,-7.7715311374388465,54.92507551998146
10.232939561921688,-7.82762554616801,54.91175637234179
10.290601622183766,-7.883707594007993,54.89835051154357
10.348271795100825,-7.939777192397587,54.884857958756456
